ensembl,Pri_1,Pri_2,Pri_3,Met_1,Met_2,Met_3,Pri_1.1,Pri_2.1,Pri_3.1,Met_1.1,Met_2.1,Met_3.1,Met_v_Pri_baseMean,Met_v_Pri_log2FoldChange,Met_v_Pri_lfcSE,Met_v_Pri_stat,Met_v_Pri_pvalue,Met_v_Pri_padj,symbol,entrez,GENENAME,mouse_symbol
ENSG00000151365,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,THRSP,7069,thyroid hormone responsive,Thrsp
ENSG00000151366,25,32,0,275,836,305,0.130095791,0.136918593,0,1.925417707,3.251816573,1.210829692,98.37403767,0.841271199,2.356842286,0.356948449,0.721130398,0.813500001,NDUFC2,4718,NADH:ubiquinone oxidoreductase subunit C2,Ndufc2
ENSG00000151376,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ME3,10873,malic enzyme 3,Me3
ENSG00000151379,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MSGN1,343930,mesogenin 1,Msgn1
ENSG00000151388,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ADAMTS12,81792,ADAM metallopeptidase with thrombospondin type 1 motif 12,Adamts12
ENSG00000151413,0,0,0,50,0,0,0,0,0,0.138222682,0,0,3.334099139,3.390678371,3.872072421,0.87567535,0.38120655,NA,NUBPL,80224,nucleotide binding protein like,Nubpl
ENSG00000151414,154,1,0,1,911,12,0.618468843,0.00330207,0,0.005403388,2.734714587,0.036765319,221.6693053,-2.466642947,2.922739219,-0.843949036,NA,NA,NEK7,140609,NIMA related kinase 7,Nek7
ENSG00000151418,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ATP6V1G3,127124,ATPase H+ transporting V1 subunit G3,Atp6v1g3
ENSG00000148334,0,0,0,208,511,0,0,0,0,0.845385335,1.153824536,0,32.54622814,6.691439844,3.277508468,2.041623968,0.041188846,0.151125741,PTGES2,80142,prostaglandin E synthase 2,Ptges2
ENSG00000151461,841,512,0,186,1043,569,3.103701353,1.55361391,0,0.923561678,2.877164965,1.60197665,1180.52881,-3.845194421,2.546111002,-1.510222617,0.130986629,0.255055545,UPF2,26019,UPF2 regulator of nonsense mediated mRNA decay,Upf2
ENSG00000151465,8,237,2,533,1,523,0.044772589,1.090585652,0.010353661,4.0134556,0.004183297,2.232975191,107.6966315,0.308140526,2.395576938,0.128628941,0.897651265,0.937335594,CDC123,8872,cell division cycle 123,Cdc123
ENSG00000151466,0,0,0,0,47,0,0,0,0,0,0.075583472,0,1.717787982,2.439120005,3.898073033,0.625724553,0.531495626,NA,SCLT1,132320,sodium channel and clathrin linker 1,Sclt1
ENSG00000151468,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCDC3,83643,coiled-coil domain containing 3,Ccdc3
ENSG00000151470,0,0,0,0,332,0,0,0,0,0,0.815684009,0,12.13416192,5.258953959,3.753853423,1.400948137,NA,NA,C4orf33,132321,chromosome 4 open reading frame 33,D3Ertd751e
ENSG00000151474,0,1,2,326,223,276,0,0.001302586,0.002930819,0.694870536,0.264069751,0.3335695,44.32652874,4.657873163,2.385517286,1.952563157,0.05087138,0.157412761,FRMD4A,55691,FERM domain containing 4A,Frmd4a
ENSG00000151475,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SLC25A31,83447,solute carrier family 25 member 31,Slc25a31
ENSG00000151490,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PTPRO,5800,protein tyrosine phosphatase receptor type O,Ptpro
ENSG00000151491,0,0,0,1,180,0,0,0,0,0.002815275,0.281527514,0,6.645444468,4.396641859,3.452684153,1.273398221,NA,NA,EPS8,2059,epidermal growth factor receptor pathway substrate 8,Eps8
ENSG00000151498,1,0,0,0,0,350,0.001648435,0,0,0,0,0.440149152,17.36771282,3.938014993,3.530732277,1.115353611,NA,NA,ACAD8,27034,acyl-CoA dehydrogenase family member 8,Acad8
ENSG00000151500,0,0,1927,0,209,2,0,0,11.64466607,0,1.020578472,0.009967668,1499.185744,-7.590909645,3.444574582,-2.203729216,NA,NA,THYN1,29087,thymocyte nuclear protein 1,Thyn1
ENSG00000151503,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NCAPD3,23310,non-SMC condensin II complex subunit D3,Ncapd3
ENSG00000151532,2,318,0,138,203,89,0.005196925,0.679411265,0,0.482463574,0.394283838,0.176427551,72.39839768,-1.327747296,2.436122736,-0.545024796,0.585736464,0.704032564,VTI1A,143187,vesicle transport through interaction with t-SNAREs 1A,Vti1a
ENSG00000151552,1,0,0,0,1,0,0.003967201,0,0,0,0.002965383,0,1.254719154,-3.980044512,3.832881222,-1.038394952,0.299086219,NA,QDPR,5860,quinoid dihydropteridine reductase,Qdpr
ENSG00000151553,2,722,0,121,1262,1,0.008266072,2.453553958,0,0.672858288,3.898747287,0.003153038,168.4582087,-1.07801925,2.747874193,-0.392310264,0.694828981,0.793646594,FAM160B1,57700,family with sequence similarity 160 member B1,Fam160b1
ENSG00000151572,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ANO4,121601,anoctamin 4,Ano4
ENSG00000151575,0,1,0,133,0,0,0,0.002027436,0,0.441243848,0,0,9.023527493,4.119711646,3.505043158,1.175366881,NA,NA,TEX9,374618,testis expressed 9,Tex9
ENSG00000151576,0,63,2,0,0,373,0,0.090823889,0.00324371,0,0,0.498929465,28.51265148,0.58270477,3.186585014,0.182861831,0.854906432,0.908175374,QTRT2,79691,queuine tRNA-ribosyltransferase accessory subunit 2,Qtrt2
ENSG00000151577,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DRD3,1814,dopamine receptor D3,Drd3
ENSG00000151611,0,0,0,1,0,0,0,0,0,0.003604559,0,0,0.066681983,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,MMAA,166785,metabolism of cobalamin associated A,Mmaa
ENSG00000151612,0,1,0,0,0,0,0,0.001829979,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,ZNF827,152485,zinc finger protein 827,Zfp827
ENSG00000151615,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,POU4F2,5458,POU class 4 homeobox 2,Pou4f2
ENSG00000151617,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EDNRA,1909,endothelin receptor type A,Ednra
ENSG00000151623,0,0,1,0,0,90,0,0,0.001516121,0,0,0.112536843,4.926717035,2.350210465,3.535418834,0.664761539,NA,NA,NR3C2,4306,nuclear receptor subfamily 3 group C member 2,Nr3c2
ENSG00000151640,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DPYSL4,10570,dihydropyrimidinase like 4,Dpysl4
ENSG00000151651,0,1,0,0,0,0,0,0.00238443,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,ADAM8,101,ADAM metallopeptidase domain 8,Adam8
ENSG00000151655,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ITIH2,3698,inter-alpha-trypsin inhibitor heavy chain 2,Itih2
ENSG00000151657,1,0,0,1,97,0,0.003434127,0,0,0.004620462,0.248991568,0,4.830074463,2.171587557,3.250914808,0.667992761,NA,NA,KIN,22944,Kin17 DNA and RNA binding protein,Kin
ENSG00000151665,2,0,0,192,0,0,0.008219796,0,0,1.061698768,0,0,15.23928164,2.495821129,3.538133122,0.705406225,NA,NA,PIGF,5281,phosphatidylinositol glycan anchor biosynthesis class F,Pigf
ENSG00000151687,0,1,0,273,0,0,0,0.002305427,0,1.029897162,0,0,18.35900508,6.280352598,3.549865585,1.769180395,NA,NA,ANKAR,150709,ankyrin and armadillo repeat containing,Ankar
ENSG00000151689,0,40,1,21,124,281,0,0.129705818,0.003647976,0.111429089,0.365534578,0.845427871,25.86506235,1.37137732,2.381971176,0.575732122,0.56479626,0.686505237,INPP1,3628,inositol polyphosphate-1-phosphatase,Inpp1
ENSG00000151690,0,131,1682,404,0,1,0,0.262051424,3.785242798,1.322441328,0,0.001856034,1349.097859,-5.614832903,3.165017162,-1.774029213,NA,NA,MFSD6,54842,major facilitator superfamily domain containing 6,Mfsd6
ENSG00000151692,0,0,16,0,0,0,0,0,0.054075561,0,0,0,12.3836412,-8.858148749,3.630789095,-2.43973101,0.014698202,NA,RNF144A,9781,ring finger protein 144A,Rnf144a
ENSG00000151694,0,1,0,0,1,507,0,0.003223597,0,0,0.002930542,1.51641969,23.58513809,5.523250431,3.242183111,1.703559065,NA,NA,ADAM17,6868,ADAM metallopeptidase domain 17,Adam17
ENSG00000151704,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KCNJ1,3758,potassium inwardly rectifying channel subfamily J member 1,Kcnj1
ENSG00000151715,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TMEM45B,120224,transmembrane protein 45B,Tmem45b
ENSG00000151718,0,0,0,0,0,96,0,0,0,0,0,0.082792735,4.429588757,3.804023925,3.815353451,0.997030544,NA,NA,WWC2,80014,WW and C2 domain containing 2,Wwc2
ENSG00000151725,0,0,0,258,0,0,0,0,0,2.119665088,0,0,17.20395156,20.64427215,3.794616457,5.440410747,NA,NA,CENPU,79682,centromere protein U,Cenpu
ENSG00000148672,6,3,0,592,2541,1783,0.040550364,0.016670705,0,5.383122265,12.83644301,9.192948679,222.3898079,4.849313687,2.349288542,2.064162661,0.039002296,0.14807503,GLUD1,2746,glutamate dehydrogenase 1,Glud1
ENSG00000151729,1,1,1,465,1,235,0.005226058,0.004296981,0.004834104,3.269612152,0.003906347,0.936919123,44.03390665,4.408319512,2.511751656,1.755077777,0.079246005,0.189546747,SLC25A4,291,solute carrier family 25 member 4,Slc25a4
ENSG00000151743,1,0,0,0,0,0,0.00503951,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,AMN1,196394,antagonist of mitotic exit network 1 homolog,Amn1
ENSG00000151746,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BICD1,636,BICD cargo adaptor 1,Bicd1
ENSG00000151748,23,0,0,2,131,44,0.082406065,0,0,0.009641184,0.350831967,0.120266314,34.96939019,-1.996513222,2.84568025,-0.701594363,0.482932168,0.61658147,SAV1,60485,salvador family WW domain containing protein 1,Sav1
ENSG00000151773,0,0,0,17,0,21,0,0,0,0.10331683,0,0.072365639,2.102566248,2.732292939,3.514224563,0.77749526,0.43686663,NA,CCDC122,160857,coiled-coil domain containing 122,Ccdc122
ENSG00000151778,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SERP2,387923,stress associated endoplasmic reticulum protein family member 2,Serp2
ENSG00000151779,0,395,0,65,0,0,0,0.851989595,0,0.229419523,0,0,65.48972325,-3.82499698,3.490769883,-1.095745955,NA,NA,NBAS,51594,NBAS subunit of NRZ tethering complex,Nbas
ENSG00000151812,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SLC35F4,341880,solute carrier family 35 member F4,Slc35f4
ENSG00000151834,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GABRA2,2555,gamma-aminobutyric acid type A receptor alpha2 subunit,Gabra2
ENSG00000151835,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SACS,26278,sacsin molecular chaperone,Sacs
ENSG00000151838,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCDC175,729665,coiled-coil domain containing 175,Ccdc175
ENSG00000151849,0,0,0,0,0,165,0,0,0,0,0,0.47664541,7.613355676,4.58591126,3.772209903,1.215709459,NA,NA,CENPJ,55835,centromere protein J,Cenpj
ENSG00000151876,1,0,1,0,460,246,0.005230713,0,0.004838409,0,1.798519854,0.98164842,30.15536226,3.952046358,2.86768558,1.378130987,0.16816285,0.297549171,FBXO4,26272,F-box protein 4,Fbxo4
ENSG00000148840,0,2,0,360,734,444,0,0.005584535,0,1.644899467,1.863204026,1.150299112,71.62874084,6.71469633,2.540212543,2.64336004,0.00820877,0.096731418,PPRC1,23082,PPARG related coactivator 1,Pprc1
ENSG00000151882,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCL28,56477,C-C motif chemokine ligand 28,Ccl28
ENSG00000151883,2,2,1,1,4,450,0.00305824,0.002514553,0.001414436,0.002057362,0.004571915,0.524945346,24.49654009,2.6581234,2.547689971,1.043346494,NA,NA,PARP8,79668,poly(ADP-ribose) polymerase family member 8,Parp8
ENSG00000151892,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GFRA1,2674,GDNF family receptor alpha 1,Gfra1
ENSG00000148925,0,5,0,416,1283,166,0,0.013352913,0,1.817938467,3.114870531,0.411324797,83.06527802,6.20631443,2.573106831,2.41199252,0.015865607,0.117566222,BTBD10,84280,BTB domain containing 10,Btbd10
ENSG00000151914,1423,5599,6268,678,3628,3046,0.697910793,2.257847953,2.843581861,0.447397691,1.33002198,1.139685176,7769.962542,-4.548798862,2.016445409,-2.255850241,0.024080012,0.132047779,DST,667,dystonin,Dst
ENSG00000151917,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BEND6,221336,BEN domain containing 6,Bend6
ENSG00000151923,397,1,0,184,18,122,0.860876762,0.001782952,0,0.536830685,0.029175581,0.201822831,502.3251321,-4.703898952,2.790874386,-1.685457065,NA,NA,TIAL1,7073,TIA1 cytotoxic granule associated RNA binding protein like 1,Tial1
ENSG00000151929,0,565,0,233,577,1,0,4.565521084,0,3.08090031,4.238625367,0.007497434,124.1470697,-1.258666333,2.936129156,-0.428682209,0.668154509,0.772585594,BAG3,9531,BCL2 associated athanogene 3,Bag3
ENSG00000151948,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GLT1D1,144423,glycosyltransferase 1 domain containing 1,Glt1d1
ENSG00000151952,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TMEM132D,121256,transmembrane protein 132D,Tmem132d
ENSG00000151962,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RBM46,166863,RNA binding motif protein 46,Rbm46
ENSG00000151967,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SCHIP1,29970,schwannomin interacting protein 1,Schip1
ENSG00000152049,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KCNE4,23704,potassium voltage-gated channel subfamily E regulatory subunit 4,Kcne4
ENSG00000152056,0,1,0,2,1,0,0,0.003045502,0,0.009967097,0.002768638,0,0.324736429,-1.610504596,3.951171525,-0.407601792,0.683566048,NA,AP1S3,130340,adaptor related protein complex 1 subunit sigma 3,Ap1s3
ENSG00000152061,10,2,1,1,0,0,0.010010644,0.001646195,0.000925985,0.001346887,0,0,13.33201186,-7.967785564,2.858255007,-2.787639851,0.005309353,NA,RABGAP1L,9910,RAB GTPase activating protein 1 like,Rabgap1l
ENSG00000152092,80,0,0,0,0,0,0.183217732,0,0,0,0,0,97.45363792,-25.01204483,3.725693175,-6.71339363,1.90E-11,6.97E-09,ASTN1,460,astrotactin 1,Astn1
ENSG00000152102,1,316,0,0,0,0,0.005226989,1.358087794,0,0,0,0,50.14248597,-10.88500881,3.30539158,-3.293107201,NA,NA,FAM168B,130074,family with sequence similarity 168 member B,Fam168b
ENSG00000152104,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PTPN14,5784,protein tyrosine phosphatase non-receptor type 14,Ptpn14
ENSG00000152128,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TMEM163,81615,transmembrane protein 163,Tmem163
ENSG00000152133,314,0,0,61,0,0,2.02074944,0,0,0.528179674,0,0,386.5731298,-6.556367888,3.65207581,-1.795244192,NA,NA,GPATCH11,253635,G-patch domain containing 11,Gpatch11
ENSG00000152137,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HSPB8,26353,heat shock protein family B (small) member 8,Hspb8
ENSG00000148985,0,1,1,266,46,542,0,0.000874556,0.000983875,0.380670312,0.036572336,0.439802419,45.35616794,5.463168775,2.466744614,2.214728167,0.026778728,0.135992758,PGAP2,27315,post-GPI attachment to proteins 2,Pgap2
ENSG00000152154,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TMEM178A,130733,transmembrane protein 178A,Tmem178
ENSG00000152192,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,POU4F1,5457,POU class 4 homeobox 1,Pou4f1
ENSG00000152207,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CYSLTR2,57105,cysteinyl leukotriene receptor 2,Cysltr2
ENSG00000152208,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GRID2,2895,glutamate ionotropic receptor delta type subunit 2,Grid2
ENSG00000152213,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ARL11,115761,ADP ribosylation factor like GTPase 11,Arl11
ENSG00000152214,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RIT2,6014,Ras like without CAAX 2,Rit2
ENSG00000152217,1,0,0,0,0,0,0.002502576,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,SETBP1,26040,SET binding protein 1,Setbp1
ENSG00000152219,1,365,0,356,171,491,0.004404563,1.321858315,0,2.109705625,0.562983243,1.649849427,110.3729624,-0.142019409,2.495978873,-0.056899283,NA,NA,ARL14EP,120534,ADP ribosylation factor like GTPase 14 effector protein,Arl14ep
ENSG00000152223,0,0,0,0,83,0,0,0,0,0,0.079179027,0,3.033540479,3.258569355,3.868401574,0.842355503,NA,NA,EPG5,57724,ectopic P-granules autophagy protein 5 homolog,Epg5
ENSG00000152229,0,0,1,3,123,527,0,0,0.003494061,0.015246812,0.347288488,1.518655797,29.78610784,5.222750589,2.786164623,1.874530509,0.060857341,0.170468216,PSTPIP2,9050,proline-serine-threonine phosphatase interacting protein 2,Pstpip2
ENSG00000152240,0,0,0,0,1,177,0,0,0,0,0.004140683,0.748012293,8.203602952,4.699615534,3.455609666,1.359996061,NA,NA,HAUS1,115106,HAUS augmin like complex subunit 1,Haus1
ENSG00000152242,189,0,0,135,0,65,0.342678868,0,0,0.329327743,0,0.089908109,242.235488,-4.261153718,3.288225242,-1.295882552,NA,NA,C18orf25,147339,chromosome 18 open reading frame 25,8030462N17Rik
ENSG00000152253,0,0,1,1,0,0,0,0,0.010656269,0.015500028,0,0,0.840659558,-3.991627208,4.035972173,-0.989012569,0.322656992,NA,SPC25,57405,SPC25 component of NDC80 kinetochore complex,Spc25
ENSG00000152254,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,G6PC2,57818,glucose-6-phosphatase catalytic subunit 2,G6pc2
ENSG00000152256,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PDK1,5163,pyruvate dehydrogenase kinase 1,Pdk1
ENSG00000152266,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,PTH,5741,parathyroid hormone,Pth
ENSG00000152270,0,1,0,148,0,0,0,0.001627991,0,0.394269878,0,0,10.02375723,4.273985084,3.503955471,1.219760102,NA,NA,PDE3B,5140,phosphodiesterase 3B,Pde3b
ENSG00000152284,0,0,2,0,0,1,0,0,0.011367579,0,0,0.004687661,1.594096699,-4.925510305,3.714848236,-1.325898124,0.184873445,NA,TCF7L1,83439,transcription factor 7 like 1,Tcf7l1
ENSG00000152291,2131,4,0,237,1825,0,3.088406277,0.004766506,0,0.462134459,1.977016849,0,2679.045547,-4.975786341,3.205284236,-1.552369767,NA,NA,TGOLN2,10618,trans-golgi network protein 2,Tgoln1
ENSG00000152292,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SH2D6,284948,SH2 domain containing 6,Sh2d6
ENSG00000152315,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,KCNK13,56659,potassium two pore domain channel subfamily K member 13,Kcnk13
ENSG00000152332,1,2567,0,2511,468,247,0.001096331,2.313964629,0,3.703884027,0.383516466,0.206584901,594.591026,-1.025926342,2.717835523,-0.377479187,NA,NA,UHMK1,127933,U2AF homology motif kinase 1,Uhmk1
ENSG00000152348,0,1271,0,0,58,0,0,3.780236766,0,0,0.15682264,0,198.9008519,-6.534802884,3.493763325,-1.870419452,NA,NA,ATG10,83734,autophagy related 10,Atg10
ENSG00000152359,0,0,0,0,331,0,0,0,0,0,0.932174901,0,12.09761324,5.25460352,3.753860617,1.399786528,NA,NA,POC5,134359,POC5 centriolar protein,Poc5
ENSG00000152380,0,1,0,0,0,0,0,0.005007204,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,FAM151B,167555,family with sequence similarity 151 member B,Fam151b
ENSG00000149131,1,2,3,595,935,486,0.002535419,0.004169356,0.007035788,2.029718093,1.771976113,0.940039238,100.1233398,4.700165346,2.134290584,2.202214348,0.027650171,0.136689818,SERPING1,710,serpin family G member 1,Serping1
ENSG00000152402,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GUCY1A2,2977,guanylate cyclase 1 soluble subunit alpha 2,Gucy1a2
ENSG00000152404,1,0,0,2,0,0,0.005281515,0,0,0.014212076,0,0,1.35153444,-2.675897852,3.787690179,-0.70647221,0.479894529,NA,CWF19L2,143884,CWF19 like cell cycle control factor 2,Cwf19l2
ENSG00000152413,0,0,0,0,0,81,0,0,0,0,0,0.252131315,3.737465514,3.558624722,3.837775141,0.927262435,NA,NA,HOMER1,9456,homer scaffold protein 1,Homer1
ENSG00000152422,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,XRCC4,7518,X-ray repair cross complementing 4,Xrcc4
ENSG00000152439,0,0,0,2,1,310,0,0,0,0.007028297,0.001952305,0.617693109,14.47379301,5.52560536,3.156080415,1.750780916,NA,NA,ZNF773,374928,zinc finger protein 773,Zfp772
ENSG00000152455,0,0,0,0,0,25,0,0,0,0,0,0.052112995,1.153538739,1.86268809,3.901858139,0.477384883,0.633088077,NA,SUV39H2,79723,suppressor of variegation 3-9 homolog 2,Suv39h2
ENSG00000152457,820,0,3,982,0,204,1.866626512,0,0.006316937,3.007627835,0,0.354269472,1076.116305,-3.740570395,3.172736977,-1.178972736,NA,NA,DCLRE1C,64421,DNA cross-link repair 1C,Dclre1c
ENSG00000152463,1,0,0,0,0,0,0.007151783,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,OLAH,55301,oleoyl-ACP hydrolase,Olah
ENSG00000152464,0,1,359,0,334,154,0,0.003400188,1.373251103,0,1.032420851,0.485841357,297.325831,-3.847013744,3.035601603,-1.267298627,NA,NA,RPP38,10557,ribonuclease P/MRP subunit p38,Rpp38
ENSG00000152465,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NMT2,9397,N-myristoyltransferase 2,Nmt2
ENSG00000152484,10,0,0,0,0,0,0.053439894,0,0,0,0,0,12.18170474,-8.816083061,3.648299411,-2.416491101,0.015670909,NA,USP12,219333,ubiquitin specific peptidase 12,Usp12
ENSG00000152492,0,1,0,552,33,0,0,0.00231028,0,2.086813069,0.069308405,0,38.16938473,6.22142898,3.136687744,1.983439056,NA,NA,CCDC50,152137,coiled-coil domain containing 50,Ccdc50
ENSG00000152495,1,0,0,2,0,0,0.001427298,0,0,0.003840728,0,0,1.35153444,-2.675897852,3.787690179,-0.70647221,0.479894529,NA,CAMK4,814,calcium/calmodulin dependent protein kinase IV,Camk4
ENSG00000152503,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,TRIM36,55521,tripartite motif containing 36,Trim36
ENSG00000152518,12,1435,197,485,567,578,0.09534163,9.374377463,1.447802373,5.184562259,3.367293013,3.503395349,468.997436,-2.288552697,2.049434151,-1.116675399,0.26413314,0.404267226,ZFP36L2,678,ZFP36 ring finger protein like 2,Zfp36l2
ENSG00000152520,1628,141,3,699,854,850,5.378778279,0.383034211,0.009168372,3.107244642,2.109034275,2.142437459,2124.377214,-4.099924052,2.39251253,-1.713647891,NA,NA,PAN3,255967,poly(A) specific ribonuclease subunit PAN3,Pan3
ENSG00000152558,2,960,0,1187,801,290,0.006514024,2.570868293,0,5.201626131,1.950062029,0.720571976,272.8752288,-0.313965945,2.552134729,-0.123020913,0.902090537,0.940455307,TMEM123,114908,transmembrane protein 123,Tmem123
ENSG00000152578,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GRIA4,2893,glutamate ionotropic receptor AMPA type subunit 4,Gria4
ENSG00000152580,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,IGSF10,285313,immunoglobulin superfamily member 10,Igsf10
ENSG00000152582,2,0,0,0,241,0,0.002227507,0,0,0,0.200633111,0,11.24457294,1.959429808,3.510702604,0.558130388,NA,NA,SPEF2,79925,sperm flagellar 2,Spef2
ENSG00000152583,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SPARCL1,8404,SPARC like 1,Sparcl1
ENSG00000152591,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DSPP,1834,dentin sialophosphoprotein,Dspp
ENSG00000152592,1,0,0,1,0,0,0.010949001,0,0,0.014731384,0,0,1.284852457,-3.979751236,3.828167074,-1.03959706,0.298527143,NA,DMP1,1758,dentin matrix acidic phosphoprotein 1,Dmp1
ENSG00000152595,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MEPE,56955,matrix extracellular phosphoglycoprotein,Mepe
ENSG00000152601,5,44,1,222,691,491,0.004904503,0.035486805,0.000907333,0.292986099,0.506640126,0.367423126,76.39111562,2.191340197,2.07183726,1.057679693,0.290201496,0.433619659,MBNL1,4154,muscleblind like splicing regulator 1,Mbnl1
ENSG00000152611,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CAPSL,133690,calcyphosine like,Capsl
ENSG00000152642,0,1,0,0,0,0,0,0.002446028,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,GPD1L,23171,glycerol-3-phosphate dehydrogenase 1 like,Gpd1l
ENSG00000152661,1,0,0,0,0,0,0.009669154,0,0,0,0,0,1.218170474,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,GJA1,2697,gap junction protein alpha 1,Gja1
ENSG00000152669,0,0,0,179,0,30,0,0,0,2.23875064,0,0.212747714,13.3203214,5.400788909,3.326423344,1.623602395,0.104460694,NA,CCNO,10309,cyclin O,Ccno
ENSG00000152670,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DDX4,54514,DEAD-box helicase 4,Ddx4
ENSG00000152672,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CLEC4F,165530,C-type lectin domain family 4 member F,Clec4f
ENSG00000149257,1,6,0,2132,798,986,0.002618855,0.012919685,0,7.51220959,1.562107373,1.969918986,218.9745153,6.664551962,2.340361522,2.847659175,0.004404206,0.090604268,SERPINH1,871,serpin family H member 1,Serpinh1
